code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,id_assessment,date_submitted,is_banked,score,assessment_type,date,weight,sum_click,weighted_score
AAA,2013J,318933,F,East Anglian Region,HE Qualification,80-90%,0-35,0,120,N,Pass,1755.0,156.0,0.0,68.0,TMA,166.0,20.0,1281.0,13.600000000000001
AAA,2013J,2574583,M,Yorkshire Region,Lower Than A Level,70-80%,35-55,0,60,N,Pass,1753.0,57.0,0.0,71.0,TMA,54.0,20.0,1890.0,14.200000000000001
AAA,2013J,1472925,F,East Anglian Region,Lower Than A Level,40-50%,35-55,0,60,Y,Fail,1753.0,53.0,0.0,54.0,TMA,54.0,20.0,1462.0,10.8
AAA,2013J,393207,M,North Western Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass,1753.0,53.0,0.0,74.0,TMA,54.0,20.0,876.0,14.8
AAA,2013J,1618738,M,London Region,Lower Than A Level,90-100%,35-55,0,60,N,Pass,1752.0,19.0,0.0,84.0,TMA,19.0,10.0,723.0,8.4
AAA,2013J,59185,M,East Anglian Region,Lower Than A Level,60-70%,35-55,0,60,N,Pass,1754.0,117.0,0.0,78.0,TMA,117.0,20.0,1102.0,15.600000000000001
AAA,2013J,172797,F,Ireland,A Level or Equivalent,,35-55,0,60,N,Pass,1754.0,119.0,0.0,67.0,TMA,117.0,20.0,1782.0,13.4
AAA,2013J,77367,M,East Midlands Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass,1756.0,215.0,0.0,64.0,TMA,215.0,30.0,680.0,19.2
AAA,2013J,205719,M,East Anglian Region,A Level or Equivalent,40-50%,0-35,0,90,Y,Fail,1752.0,19.0,0.0,67.0,TMA,19.0,10.0,333.0,6.7
AAA,2013J,185439,M,London Region,HE Qualification,10-20,0-35,0,120,N,Fail,1752.0,24.0,0.0,74.0,TMA,19.0,10.0,427.0,7.4
AAA,2013J,392756,M,West Midlands Region,A Level or Equivalent,70-80%,0-35,0,120,N,Fail,1754.0,117.0,0.0,55.0,TMA,117.0,20.0,363.0,11.0
AAA,2013J,144801,F,South Region,HE Qualification,80-90%,35-55,0,60,N,Pass,1752.0,19.0,0.0,61.0,TMA,19.0,10.0,5645.0,6.1000000000000005
AAA,2013J,312782,M,South Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass,1753.0,53.0,0.0,54.0,TMA,54.0,20.0,281.0,10.8
AAA,2013J,388722,F,London Region,Lower Than A Level,80-90%,35-55,0,60,N,Pass,1753.0,53.0,0.0,54.0,TMA,54.0,20.0,671.0,10.8
AAA,2013J,978739,M,South Region,HE Qualification,90-100%,35-55,0,60,N,Pass,1752.0,18.0,0.0,59.0,TMA,19.0,10.0,5988.0,5.9
AAA,2013J,2639641,M,South East Region,Lower Than A Level,30-40%,35-55,0,120,N,Pass,1755.0,166.0,0.0,70.0,TMA,166.0,20.0,2042.0,14.0
AAA,2013J,241729,F,East Midlands Region,HE Qualification,60-70%,35-55,0,60,N,Fail,1752.0,19.0,0.0,51.0,TMA,19.0,10.0,1829.0,5.1000000000000005
AAA,2013J,368824,M,Wales,HE Qualification,50-60%,35-55,0,120,N,Fail,1753.0,53.0,0.0,68.0,TMA,54.0,20.0,292.0,13.600000000000001
AAA,2013J,2344901,F,Yorkshire Region,A Level or Equivalent,60-70%,0-35,0,60,N,Fail,1755.0,166.0,0.0,59.0,TMA,166.0,20.0,445.0,11.8
AAA,2013J,2555340,F,South Region,HE Qualification,90-100%,35-55,0,60,N,Pass,1756.0,214.0,0.0,80.0,TMA,215.0,30.0,4441.0,24.0
AAA,2013J,164259,M,Scotland,A Level or Equivalent,70-80%,0-35,0,60,N,Pass,1754.0,116.0,0.0,78.0,TMA,117.0,20.0,466.0,15.600000000000001
AAA,2013J,295741,M,South East Region,A Level or Equivalent,40-50%,35-55,0,240,N,Fail,1755.0,164.0,0.0,54.0,TMA,166.0,20.0,709.0,10.8
AAA,2013J,564450,M,West Midlands Region,HE Qualification,80-90%,0-35,0,120,N,Fail,1756.0,215.0,0.0,52.0,TMA,215.0,30.0,224.0,15.6
AAA,2013J,2342426,M,Yorkshire Region,Lower Than A Level,20-30%,35-55,0,60,N,Fail,1753.0,54.0,0.0,67.0,TMA,54.0,20.0,1814.0,13.4
AAA,2013J,564450,M,West Midlands Region,HE Qualification,80-90%,0-35,0,120,N,Fail,1756.0,215.0,0.0,52.0,TMA,215.0,30.0,224.0,15.6
AAA,2013J,183947,M,London Region,A Level or Equivalent,10-20,0-35,0,180,N,Pass,1756.0,215.0,0.0,43.0,TMA,215.0,30.0,964.0,12.9
AAA,2013J,2344901,F,Yorkshire Region,A Level or Equivalent,60-70%,0-35,0,60,N,Fail,1752.0,19.0,0.0,67.0,TMA,19.0,10.0,445.0,6.7
AAA,2013J,2358056,F,North Region,HE Qualification,,0-35,0,60,N,Fail,1754.0,117.0,0.0,79.0,TMA,117.0,20.0,1588.0,15.8
AAA,2013J,157568,F,South West Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass,1755.0,181.0,0.0,60.0,TMA,166.0,20.0,1405.0,12.0
AAA,2013J,2469673,F,Yorkshire Region,Lower Than A Level,20-30%,35-55,0,60,N,Fail,1753.0,53.0,0.0,51.0,TMA,54.0,20.0,523.0,10.200000000000001
AAA,2013J,229179,M,West Midlands Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass,1753.0,54.0,0.0,68.0,TMA,54.0,20.0,614.0,13.600000000000001
AAA,2013J,127582,F,East Midlands Region,A Level or Equivalent,40-50%,0-35,0,180,N,Pass,1755.0,173.0,0.0,75.0,TMA,166.0,20.0,1321.0,15.0
AAA,2013J,137873,M,South West Region,A Level or Equivalent,40-50%,35-55,0,60,N,Pass,1756.0,215.0,0.0,87.0,TMA,215.0,30.0,5528.0,26.099999999999998
AAA,2013J,2084066,F,South West Region,Lower Than A Level,50-60%,35-55,0,60,N,Fail,1755.0,181.0,0.0,52.0,TMA,166.0,20.0,1967.0,10.4
AAA,2013J,28400,F,Scotland,HE Qualification,20-30%,35-55,0,60,N,Pass,1752.0,22.0,0.0,70.0,TMA,19.0,10.0,1435.0,7.0
AAA,2013J,388722,F,London Region,Lower Than A Level,80-90%,35-55,0,60,N,Pass,1756.0,214.0,0.0,64.0,TMA,215.0,30.0,671.0,19.2
AAA,2013J,420087,M,Scotland,A Level or Equivalent,40-50%,0-35,0,60,Y,Fail,1753.0,55.0,0.0,76.0,TMA,54.0,20.0,342.0,15.200000000000001
AAA,2013J,101781,M,South Region,Lower Than A Level,80-90%,35-55,0,60,N,Pass,1752.0,16.0,0.0,84.0,TMA,19.0,10.0,4104.0,8.4
AAA,2013J,175392,M,North Region,HE Qualification,,35-55,0,60,N,Pass,1756.0,213.0,0.0,78.0,TMA,215.0,30.0,4447.0,23.4
AAA,2013J,564450,M,West Midlands Region,HE Qualification,80-90%,0-35,0,120,N,Fail,1754.0,114.0,0.0,64.0,TMA,117.0,20.0,224.0,12.8
AAA,2013J,2342426,M,Yorkshire Region,Lower Than A Level,20-30%,35-55,0,60,N,Fail,1756.0,215.0,0.0,80.0,TMA,215.0,30.0,1814.0,24.0
AAA,2013J,2486127,F,East Anglian Region,HE Qualification,90-100%,0-35,0,120,N,Pass,1753.0,52.0,0.0,67.0,TMA,54.0,20.0,1690.0,13.4
AAA,2013J,1938355,M,South Region,A Level or Equivalent,90-100%,35-55,0,60,N,Pass,1756.0,209.0,0.0,64.0,TMA,215.0,30.0,1992.0,19.2
AAA,2013J,241729,F,East Midlands Region,HE Qualification,60-70%,35-55,0,60,N,Fail,1752.0,19.0,0.0,51.0,TMA,19.0,10.0,1829.0,5.1000000000000005
AAA,2013J,175991,F,North Western Region,A Level or Equivalent,80-90%,0-35,0,180,N,Fail,1753.0,116.0,0.0,28.0,TMA,54.0,20.0,138.0,5.6000000000000005
AAA,2013J,2083877,F,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,120,N,Pass,1755.0,166.0,0.0,60.0,TMA,166.0,20.0,685.0,12.0
AAA,2013J,344282,M,Yorkshire Region,A Level or Equivalent,10-20,0-35,0,60,N,Fail,1756.0,214.0,0.0,43.0,TMA,215.0,30.0,65.0,12.9
AAA,2013J,258894,F,East Anglian Region,Lower Than A Level,70-80%,35-55,0,60,N,Pass,1754.0,117.0,0.0,75.0,TMA,117.0,20.0,4963.0,15.0
AAA,2013J,146188,F,West Midlands Region,A Level or Equivalent,20-30%,0-35,0,60,Y,Fail,1752.0,19.0,0.0,52.0,TMA,19.0,10.0,597.0,5.2
AAA,2013J,63400,M,Scotland,Lower Than A Level,40-50%,35-55,0,60,N,Pass,1753.0,54.0,0.0,42.0,TMA,54.0,20.0,2737.0,8.4
AAA,2013J,147756,M,North Region,Lower Than A Level,60-70%,0-35,0,120,N,Fail,1753.0,53.0,0.0,72.0,TMA,54.0,20.0,1718.0,14.4
AAA,2013J,2155014,F,West Midlands Region,Lower Than A Level,80-90%,0-35,0,60,Y,Pass,1756.0,215.0,0.0,77.0,TMA,215.0,30.0,1454.0,23.099999999999998
AAA,2013J,2456480,M,Scotland,Lower Than A Level,80-90%,35-55,0,120,N,Fail,1752.0,23.0,0.0,40.0,TMA,19.0,10.0,183.0,4.0
AAA,2013J,2083877,F,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,120,N,Pass,1753.0,61.0,0.0,64.0,TMA,54.0,20.0,685.0,12.8
AAA,2013J,2555340,F,South Region,HE Qualification,90-100%,35-55,0,60,N,Pass,1756.0,214.0,0.0,80.0,TMA,215.0,30.0,4441.0,24.0
AAA,2013J,271251,M,Scotland,A Level or Equivalent,80-90%,35-55,0,60,N,Pass,1753.0,54.0,0.0,62.0,TMA,54.0,20.0,3348.0,12.4
AAA,2013J,146188,F,West Midlands Region,A Level or Equivalent,20-30%,0-35,0,60,Y,Fail,1752.0,19.0,0.0,52.0,TMA,19.0,10.0,597.0,5.2
AAA,2013J,1889511,M,Yorkshire Region,A Level or Equivalent,50-60%,35-55,0,60,N,Pass,1754.0,124.0,0.0,77.0,TMA,117.0,20.0,1754.0,15.4
AAA,2013J,2685865,F,East Midlands Region,Lower Than A Level,30-40%,0-35,0,60,N,Pass,1754.0,117.0,0.0,83.0,TMA,117.0,20.0,2815.0,16.6
AAA,2013J,172112,M,Ireland,HE Qualification,,35-55,0,60,N,Pass,1754.0,124.0,0.0,74.0,TMA,117.0,20.0,1939.0,14.8
AAA,2013J,591774,M,South Region,Post Graduate Qualification,90-100%,35-55,0,60,N,Pass,1752.0,19.0,0.0,88.0,TMA,19.0,10.0,605.0,8.8
AAA,2013J,132976,F,East Anglian Region,Lower Than A Level,80-90%,35-55,0,120,N,Pass,1752.0,18.0,0.0,63.0,TMA,19.0,10.0,520.0,6.300000000000001
AAA,2013J,32885,F,West Midlands Region,Lower Than A Level,50-60%,0-35,0,60,N,Pass,1756.0,222.0,0.0,75.0,TMA,215.0,30.0,1034.0,22.5
AAA,2013J,2358056,F,North Region,HE Qualification,,0-35,0,60,N,Fail,1753.0,54.0,0.0,60.0,TMA,54.0,20.0,1588.0,12.0
AAA,2013J,2358056,F,North Region,HE Qualification,,0-35,0,60,N,Fail,1754.0,117.0,0.0,79.0,TMA,117.0,20.0,1588.0,15.8
AAA,2013J,2358056,F,North Region,HE Qualification,,0-35,0,60,N,Fail,1756.0,216.0,0.0,76.0,TMA,215.0,30.0,1588.0,22.8
AAA,2013J,227517,M,Ireland,HE Qualification,,0-35,0,180,N,Fail,1754.0,116.0,0.0,66.0,TMA,117.0,20.0,1205.0,13.200000000000001
AAA,2013J,63400,M,Scotland,Lower Than A Level,40-50%,35-55,0,60,N,Pass,1756.0,215.0,0.0,79.0,TMA,215.0,30.0,2737.0,23.7
AAA,2013J,388722,F,London Region,Lower Than A Level,80-90%,35-55,0,60,N,Pass,1754.0,128.0,0.0,70.0,TMA,117.0,20.0,671.0,14.0
AAA,2013J,2486127,F,East Anglian Region,HE Qualification,90-100%,0-35,0,120,N,Pass,1754.0,106.0,0.0,76.0,TMA,117.0,20.0,1690.0,15.200000000000001
AAA,2013J,2669816,M,Yorkshire Region,A Level or Equivalent,90-100%,0-35,0,60,N,Fail,1752.0,17.0,0.0,67.0,TMA,19.0,10.0,280.0,6.7
AAA,2013J,258894,F,East Anglian Region,Lower Than A Level,70-80%,35-55,0,60,N,Pass,1756.0,215.0,0.0,54.0,TMA,215.0,30.0,4963.0,16.2
AAA,2013J,420087,M,Scotland,A Level or Equivalent,40-50%,0-35,0,60,Y,Fail,1753.0,55.0,0.0,76.0,TMA,54.0,20.0,342.0,15.200000000000001
AAA,2013J,281250,M,Wales,Lower Than A Level,70-80%,35-55,0,60,N,Fail,1753.0,52.0,0.0,57.0,TMA,54.0,20.0,130.0,11.4
AAA,2013J,2550279,F,North Region,HE Qualification,,35-55,0,60,N,Pass,1755.0,167.0,0.0,66.0,TMA,166.0,20.0,2809.0,13.200000000000001
AAA,2013J,2598871,F,East Anglian Region,A Level or Equivalent,80-90%,35-55,0,60,N,Pass,1754.0,116.0,0.0,78.0,TMA,117.0,20.0,2049.0,15.600000000000001
AAA,2013J,63400,M,Scotland,Lower Than A Level,40-50%,35-55,0,60,N,Pass,1752.0,19.0,0.0,83.0,TMA,19.0,10.0,2737.0,8.3
AAA,2013J,376581,F,South Region,A Level or Equivalent,80-90%,35-55,0,60,N,Pass,1756.0,215.0,0.0,88.0,TMA,215.0,30.0,2333.0,26.4
AAA,2013J,498857,M,North Western Region,HE Qualification,80-90%,35-55,0,60,N,Pass,1752.0,19.0,0.0,77.0,TMA,19.0,10.0,998.0,7.7
AAA,2013J,2461190,M,South Region,HE Qualification,70-80%,55<=,0,60,N,Fail,1752.0,19.0,0.0,62.0,TMA,19.0,10.0,967.0,6.2
AAA,2013J,2676809,F,North Region,HE Qualification,10-20,0-35,0,150,N,Fail,1752.0,17.0,0.0,46.0,TMA,19.0,10.0,309.0,4.6000000000000005
AAA,2013J,268073,M,East Anglian Region,A Level or Equivalent,10-20,35-55,0,90,N,Fail,1752.0,18.0,0.0,64.0,TMA,19.0,10.0,3210.0,6.4
AAA,2013J,1847830,M,South West Region,Lower Than A Level,40-50%,35-55,0,60,N,Pass,1754.0,116.0,0.0,75.0,TMA,117.0,20.0,6518.0,15.0
AAA,2013J,383254,M,Yorkshire Region,A Level or Equivalent,90-100%,0-35,0,120,N,Pass,1755.0,180.0,0.0,69.0,TMA,166.0,20.0,543.0,13.8
AAA,2013J,2084066,F,South West Region,Lower Than A Level,50-60%,35-55,0,60,N,Fail,1754.0,130.0,0.0,62.0,TMA,117.0,20.0,1967.0,12.4
AAA,2013J,2155014,F,West Midlands Region,Lower Than A Level,80-90%,0-35,0,60,Y,Pass,1752.0,22.0,0.0,76.0,TMA,19.0,10.0,1454.0,7.6000000000000005
AAA,2013J,489455,F,South West Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass,1756.0,211.0,0.0,68.0,TMA,215.0,30.0,2832.0,20.4
AAA,2013J,2062879,F,East Anglian Region,A Level or Equivalent,60-70%,0-35,0,60,N,Fail,1752.0,18.0,0.0,56.0,TMA,19.0,10.0,2386.0,5.6000000000000005
AAA,2013J,104476,M,Ireland,Post Graduate Qualification,,35-55,0,60,N,Pass,1755.0,166.0,0.0,77.0,TMA,166.0,20.0,4777.0,15.4
AAA,2013J,405088,M,North Region,A Level or Equivalent,20-30%,0-35,0,120,N,Pass,1753.0,54.0,0.0,72.0,TMA,54.0,20.0,1388.0,14.4
AAA,2013J,398552,M,Yorkshire Region,Lower Than A Level,90-100%,0-35,0,240,N,Fail,1752.0,17.0,0.0,54.0,TMA,19.0,10.0,1183.0,5.4
AAA,2013J,386952,M,Yorkshire Region,A Level or Equivalent,70-80%,0-35,0,120,N,Pass,1755.0,173.0,0.0,64.0,TMA,166.0,20.0,910.0,12.8
AAA,2013J,172112,M,Ireland,HE Qualification,,35-55,0,60,N,Pass,1753.0,68.0,0.0,67.0,TMA,54.0,20.0,1939.0,13.4
AAA,2013J,398552,M,Yorkshire Region,Lower Than A Level,90-100%,0-35,0,240,N,Fail,1754.0,117.0,0.0,47.0,TMA,117.0,20.0,1183.0,9.4
AAA,2013J,2639540,F,North Western Region,A Level or Equivalent,90-100%,35-55,0,60,N,Pass,1756.0,215.0,0.0,81.0,TMA,215.0,30.0,1964.0,24.3
AAA,2013J,183096,F,South West Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass,1755.0,166.0,0.0,52.0,TMA,166.0,20.0,1975.0,10.4
AAA,2013J,2143752,F,South Region,Lower Than A Level,70-80%,35-55,0,60,N,Pass,1756.0,212.0,0.0,53.0,TMA,215.0,30.0,1888.0,15.899999999999999
AAA,2013J,564450,M,West Midlands Region,HE Qualification,80-90%,0-35,0,120,N,Fail,1754.0,114.0,0.0,64.0,TMA,117.0,20.0,224.0,12.8
AAA,2013J,63400,M,Scotland,Lower Than A Level,40-50%,35-55,0,60,N,Pass,1755.0,166.0,0.0,76.0,TMA,166.0,20.0,2737.0,15.200000000000001
AAA,2013J,100893,M,Yorkshire Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass,1753.0,50.0,0.0,68.0,TMA,54.0,20.0,744.0,13.600000000000001
AAA,2013J,1620151,M,South Region,HE Qualification,90-100%,35-55,0,60,N,Fail,1754.0,121.0,0.0,70.0,TMA,117.0,20.0,998.0,14.0
AAA,2013J,146188,F,West Midlands Region,A Level or Equivalent,20-30%,0-35,0,60,Y,Fail,1755.0,183.0,0.0,43.0,TMA,166.0,20.0,597.0,8.6
AAA,2013J,420087,M,Scotland,A Level or Equivalent,40-50%,0-35,0,60,Y,Fail,1754.0,124.0,0.0,72.0,TMA,117.0,20.0,342.0,14.4
AAA,2013J,2562034,M,East Anglian Region,A Level or Equivalent,70-80%,0-35,0,60,N,Pass,1755.0,166.0,0.0,65.0,TMA,166.0,20.0,248.0,13.0
AAA,2013J,398552,M,Yorkshire Region,Lower Than A Level,90-100%,0-35,0,240,N,Fail,1752.0,17.0,0.0,54.0,TMA,19.0,10.0,1183.0,5.4
AAA,2013J,341872,M,East Anglian Region,Lower Than A Level,40-50%,0-35,0,180,N,Fail,1752.0,58.0,0.0,64.0,TMA,19.0,10.0,201.0,6.4
AAA,2013J,388885,M,South West Region,A Level or Equivalent,90-100%,35-55,0,60,N,Pass,1756.0,215.0,0.0,64.0,TMA,215.0,30.0,875.0,19.2
AAA,2013J,2523736,M,North Western Region,A Level or Equivalent,20-30%,55<=,0,120,N,Pass,1752.0,26.0,0.0,58.0,TMA,19.0,10.0,470.0,5.800000000000001
AAA,2013J,2688067,M,East Anglian Region,A Level or Equivalent,10-20,0-35,0,60,N,Pass,1753.0,54.0,0.0,62.0,TMA,54.0,20.0,289.0,12.4
AAA,2013J,2344901,F,Yorkshire Region,A Level or Equivalent,60-70%,0-35,0,60,N,Fail,1755.0,166.0,0.0,59.0,TMA,166.0,20.0,445.0,11.8
AAA,2013J,175991,F,North Western Region,A Level or Equivalent,80-90%,0-35,0,180,N,Fail,1755.0,166.0,0.0,32.0,TMA,166.0,20.0,138.0,6.4
AAA,2013J,1620151,M,South Region,HE Qualification,90-100%,35-55,0,60,N,Fail,1754.0,121.0,0.0,70.0,TMA,117.0,20.0,998.0,14.0
AAA,2013J,2469673,F,Yorkshire Region,Lower Than A Level,20-30%,35-55,0,60,N,Fail,1756.0,214.0,0.0,45.0,TMA,215.0,30.0,523.0,13.5
AAA,2013J,365244,F,London Region,A Level or Equivalent,0-10%,0-35,0,120,N,Pass,1754.0,117.0,0.0,59.0,TMA,117.0,20.0,891.0,11.8
AAA,2013J,1765788,M,South East Region,HE Qualification,70-80%,55<=,0,60,N,Pass,1756.0,218.0,0.0,70.0,TMA,215.0,30.0,7057.0,21.0
AAA,2013J,302302,F,East Anglian Region,A Level or Equivalent,40-50%,0-35,0,60,N,Fail,1752.0,18.0,0.0,58.0,TMA,19.0,10.0,513.0,5.800000000000001
AAA,2013J,281250,M,Wales,Lower Than A Level,70-80%,35-55,0,60,N,Fail,1753.0,52.0,0.0,57.0,TMA,54.0,20.0,130.0,11.4
AAA,2013J,364177,M,East Anglian Region,Lower Than A Level,70-80%,35-55,0,60,N,Fail,1753.0,53.0,0.0,65.0,TMA,54.0,20.0,821.0,13.0
AAA,2013J,2155014,F,West Midlands Region,Lower Than A Level,80-90%,0-35,0,60,Y,Pass,1756.0,215.0,0.0,77.0,TMA,215.0,30.0,1454.0,23.099999999999998
AAA,2013J,368194,F,South West Region,A Level or Equivalent,50-60%,0-35,0,120,Y,Pass,1755.0,177.0,0.0,50.0,TMA,166.0,20.0,437.0,10.0
AAA,2013J,2643002,F,South West Region,A Level or Equivalent,80-90%,35-55,0,60,N,Pass,1752.0,19.0,0.0,49.0,TMA,19.0,10.0,2434.0,4.9
AAA,2013J,114999,M,Yorkshire Region,HE Qualification,60-70%,35-55,0,60,N,Pass,1755.0,171.0,0.0,80.0,TMA,166.0,20.0,1358.0,16.0
AAA,2013J,2344901,F,Yorkshire Region,A Level or Equivalent,60-70%,0-35,0,60,N,Fail,1754.0,130.0,0.0,35.0,TMA,117.0,20.0,445.0,7.0
AAA,2013J,175991,F,North Western Region,A Level or Equivalent,80-90%,0-35,0,180,N,Fail,1753.0,116.0,0.0,28.0,TMA,54.0,20.0,138.0,5.6000000000000005
AAA,2013J,102952,M,London Region,HE Qualification,60-70%,0-35,0,60,N,Pass,1753.0,52.0,0.0,70.0,TMA,54.0,20.0,1150.0,14.0
AAA,2013J,307866,M,West Midlands Region,A Level or Equivalent,70-80%,0-35,0,60,N,Pass,1754.0,117.0,0.0,73.0,TMA,117.0,20.0,1476.0,14.600000000000001
AAA,2013J,341872,M,East Anglian Region,Lower Than A Level,40-50%,0-35,0,180,N,Fail,1756.0,215.0,0.0,60.0,TMA,215.0,30.0,201.0,18.0
AAA,2013J,2358056,F,North Region,HE Qualification,,0-35,0,60,N,Fail,1756.0,216.0,0.0,76.0,TMA,215.0,30.0,1588.0,22.8
AAA,2013J,174782,M,East Anglian Region,HE Qualification,90-100%,55<=,0,60,N,Pass,1756.0,213.0,0.0,80.0,TMA,215.0,30.0,6318.0,24.0
AAA,2013J,2083877,F,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,120,N,Pass,1754.0,123.0,0.0,68.0,TMA,117.0,20.0,685.0,13.600000000000001
AAA,2013J,74372,M,East Anglian Region,A Level or Equivalent,10-20,35-55,0,150,N,Fail,1755.0,166.0,0.0,49.0,TMA,166.0,20.0,116.0,9.8
AAA,2013J,344282,M,Yorkshire Region,A Level or Equivalent,10-20,0-35,0,60,N,Fail,1753.0,53.0,0.0,53.0,TMA,54.0,20.0,65.0,10.600000000000001
AAA,2013J,1620151,M,South Region,HE Qualification,90-100%,35-55,0,60,N,Fail,1754.0,121.0,0.0,70.0,TMA,117.0,20.0,998.0,14.0
AAA,2013J,1472925,F,East Anglian Region,Lower Than A Level,40-50%,35-55,0,60,Y,Fail,1755.0,166.0,0.0,62.0,TMA,166.0,20.0,1462.0,12.4
AAA,2013J,1472925,F,East Anglian Region,Lower Than A Level,40-50%,35-55,0,60,Y,Fail,1761.0,172.0,0.0,69.0,TMA,166.0,20.0,1462.0,13.8
AAA,2013J,146188,F,West Midlands Region,A Level or Equivalent,20-30%,0-35,0,60,Y,Fail,1752.0,19.0,0.0,52.0,TMA,19.0,10.0,597.0,5.2
AAA,2013J,227517,M,Ireland,HE Qualification,,0-35,0,180,N,Fail,1755.0,165.0,0.0,63.0,TMA,166.0,20.0,1205.0,12.600000000000001
AAA,2013J,192183,F,South West Region,Lower Than A Level,90-100%,0-35,0,60,N,Pass,1753.0,58.0,0.0,66.0,TMA,54.0,20.0,3219.0,13.200000000000001
AAA,2013J,564450,M,West Midlands Region,HE Qualification,80-90%,0-35,0,120,N,Fail,1754.0,114.0,0.0,64.0,TMA,117.0,20.0,224.0,12.8
AAA,2013J,2208424,M,Scotland,A Level or Equivalent,20-30%,0-35,0,60,N,Pass,1754.0,116.0,0.0,81.0,TMA,117.0,20.0,1080.0,16.2
AAA,2013J,344282,M,Yorkshire Region,A Level or Equivalent,10-20,0-35,0,60,N,Fail,1756.0,214.0,0.0,43.0,TMA,215.0,30.0,65.0,12.9
AAA,2013J,2080474,F,South Region,A Level or Equivalent,90-100%,35-55,0,60,N,Pass,1754.0,116.0,0.0,72.0,TMA,117.0,20.0,1146.0,14.4
AAA,2013J,388885,M,South West Region,A Level or Equivalent,90-100%,35-55,0,60,N,Pass,1753.0,54.0,0.0,75.0,TMA,54.0,20.0,875.0,15.0
AAA,2013J,2062879,F,East Anglian Region,A Level or Equivalent,60-70%,0-35,0,60,N,Fail,1754.0,116.0,0.0,65.0,TMA,117.0,20.0,2386.0,13.0
AAA,2013J,45462,M,Scotland,HE Qualification,30-40%,0-35,0,60,N,Pass,1755.0,166.0,0.0,75.0,TMA,166.0,20.0,1492.0,15.0
AAA,2013J,2344901,F,Yorkshire Region,A Level or Equivalent,60-70%,0-35,0,60,N,Fail,1755.0,166.0,0.0,59.0,TMA,166.0,20.0,445.0,11.8
AAA,2013J,564450,M,West Midlands Region,HE Qualification,80-90%,0-35,0,120,N,Fail,1756.0,215.0,0.0,52.0,TMA,215.0,30.0,224.0,15.6
AAA,2013J,2342426,M,Yorkshire Region,Lower Than A Level,20-30%,35-55,0,60,N,Fail,1756.0,215.0,0.0,80.0,TMA,215.0,30.0,1814.0,24.0
AAA,2013J,2411661,F,South Region,A Level or Equivalent,80-90%,0-35,0,120,N,Fail,1756.0,215.0,0.0,40.0,TMA,215.0,30.0,574.0,12.0
AAA,2013J,2555340,F,South Region,HE Qualification,90-100%,35-55,0,60,N,Pass,1754.0,116.0,0.0,70.0,TMA,117.0,20.0,4441.0,14.0
AAA,2013J,118983,M,East Midlands Region,HE Qualification,30-40%,0-35,0,120,N,Pass,1754.0,117.0,0.0,65.0,TMA,117.0,20.0,284.0,13.0
AAA,2013J,2342426,M,Yorkshire Region,Lower Than A Level,20-30%,35-55,0,60,N,Fail,1755.0,173.0,0.0,78.0,TMA,166.0,20.0,1814.0,15.600000000000001
AAA,2013J,2676809,F,North Region,HE Qualification,10-20,0-35,0,150,N,Fail,1754.0,117.0,0.0,48.0,TMA,117.0,20.0,309.0,9.600000000000001
AAA,2013J,2229865,F,West Midlands Region,A Level or Equivalent,10-20,35-55,0,60,N,Pass,1753.0,53.0,0.0,76.0,TMA,54.0,20.0,3236.0,15.200000000000001
AAA,2013J,2521459,F,London Region,Lower Than A Level,10-20,0-35,0,60,N,Pass,1753.0,62.0,0.0,50.0,TMA,54.0,20.0,1078.0,10.0
AAA,2013J,147756,M,North Region,Lower Than A Level,60-70%,0-35,0,120,N,Fail,1762.0,219.0,0.0,68.0,TMA,215.0,30.0,1718.0,20.4
AAA,2013J,31604,F,South East Region,A Level or Equivalent,50-60%,35-55,0,60,N,Pass,1754.0,115.0,0.0,74.0,TMA,117.0,20.0,2158.0,14.8
AAA,2013J,281250,M,Wales,Lower Than A Level,70-80%,35-55,0,60,N,Fail,1754.0,116.0,0.0,65.0,TMA,117.0,20.0,130.0,13.0
AAA,2013J,38053,M,Wales,A Level or Equivalent,80-90%,35-55,0,60,N,Pass,1752.0,19.0,0.0,79.0,TMA,19.0,10.0,2445.0,7.9
AAA,2013J,53025,M,North Region,Post Graduate Qualification,,55<=,0,60,N,Pass,1752.0,9.0,0.0,71.0,TMA,19.0,10.0,3158.0,7.1000000000000005
AAA,2013J,200860,M,London Region,Lower Than A Level,50-60%,35-55,0,60,N,Pass,1755.0,159.0,0.0,53.0,TMA,166.0,20.0,534.0,10.600000000000001
