course,test,id_student,weight,score,weighted_score,total_weight_score,pass
CQ4,test2,686378,20.0,50.0,10.0,58.5,0
CQ4,test3,686378,35.0,55.0,19.25,58.5,0
CQ4,test4,686378,35.0,65.0,22.75,58.5,0
CQ4,test1,686402,10.0,70.0,7.0,69.3,0
CQ4,test2,686402,20.0,84.0,16.8,69.3,0
CQ4,test3,686402,35.0,70.0,24.5,69.3,0
CQ4,test4,686402,35.0,60.0,21.0,69.3,0
CQ4,test1,686667,10.0,97.0,9.700000000000001,91.7,1
CQ4,test2,686667,20.0,95.0,19.0,91.7,1
CQ4,test3,686667,35.0,95.0,33.25,91.7,1
CQ4,test4,686667,35.0,85.0,29.749999999999996,91.7,1
CQ4,test1,686670,10.0,54.0,5.4,56.5,1
CQ4,test2,686670,20.0,56.0,11.200000000000001,56.5,1
CQ4,test3,686670,35.0,60.0,21.0,56.5,1
CQ4,test4,686670,35.0,54.0,18.9,56.5,1
CQ4,test1,686725,10.0,52.0,5.2,74.15,1
CQ4,test2,686725,20.0,70.0,14.0,74.15,1
CQ4,test3,686725,35.0,77.0,26.95,74.15,1
CQ4,test4,686725,35.0,80.0,28.0,74.15,1
CQ4,test1,686762,10.0,50.0,5.0,55.55,1
CQ4,test2,686762,20.0,55.0,11.0,55.55,1
CQ4,test3,686762,35.0,58.0,20.299999999999997,55.55,1
CQ4,test4,686762,35.0,55.0,19.25,55.55,1
CQ4,test1,686791,10.0,79.0,7.9,85.8,1
CQ4,test2,686791,20.0,85.0,17.0,85.8,1
CQ4,test3,686791,35.0,84.0,29.4,85.8,1
CQ4,test4,686791,35.0,90.0,31.499999999999996,85.8,1
CQ4,test1,686822,10.0,86.0,8.6,96.8,1
CQ4,test2,686822,20.0,98.0,19.6,96.8,1
CQ4,test3,686822,35.0,98.0,34.3,96.8,1
CQ4,test4,686822,35.0,98.0,34.3,96.8,1
CQ4,test1,686837,10.0,59.0,5.9,74.3,1
CQ4,test2,686837,20.0,62.0,12.4,74.3,1
CQ4,test3,686837,35.0,72.0,25.2,74.3,1
CQ4,test4,686837,35.0,88.0,30.799999999999997,74.3,1
CQ4,test1,686938,10.0,72.0,7.2,70.7,1
CQ4,test2,686938,20.0,76.0,15.200000000000001,70.7,1
CQ4,test3,686938,35.0,70.0,24.5,70.7,1
CQ4,test4,686938,35.0,68.0,23.799999999999997,70.7,1
CQ4,test1,686987,10.0,92.0,9.200000000000001,91.6,1
CQ4,test2,686987,20.0,90.0,18.0,91.6,1
CQ4,test3,686987,35.0,94.0,32.9,91.6,1
CQ4,test4,686987,35.0,90.0,31.499999999999996,91.6,1
CQ4,test1,687037,10.0,76.0,7.6000000000000005,71.05,1
CQ4,test2,687037,20.0,67.0,13.4,71.05,1
CQ4,test3,687037,35.0,71.0,24.849999999999998,71.05,1
CQ4,test4,687037,35.0,72.0,25.2,71.05,1
CQ4,test1,687060,10.0,64.0,6.4,52.6,0
CQ4,test2,687060,20.0,56.0,11.200000000000001,52.6,0
CQ4,test3,687060,35.0,60.0,21.0,52.6,0
CQ4,test4,687060,35.0,40.0,14.0,52.6,0
CQ4,test1,687122,10.0,58.0,5.800000000000001,55.75,1
CQ4,test2,687122,20.0,45.0,9.0,55.75,1
CQ4,test3,687122,35.0,52.0,18.2,55.75,1
CQ4,test4,687122,35.0,65.0,22.75,55.75,1
CQ4,test1,687157,10.0,62.0,6.2,55.75,1
CQ4,test2,687157,20.0,50.0,10.0,55.75,1
CQ4,test3,687157,35.0,63.0,22.049999999999997,55.75,1
CQ4,test4,687157,35.0,50.0,17.5,55.75,1
CQ4,test1,687173,10.0,60.0,6.0,77.55,1
CQ4,test2,687173,20.0,69.0,13.8,77.55,1
CQ4,test3,687173,35.0,80.0,28.0,77.55,1
CQ4,test4,687173,35.0,85.0,29.749999999999996,77.55,1
CQ4,test1,687185,10.0,62.0,6.2,66.69999999999999,1
CQ4,test2,687185,20.0,68.0,13.600000000000001,66.69999999999999,1
CQ4,test3,687185,35.0,61.0,21.349999999999998,66.69999999999999,1
CQ4,test4,687185,35.0,73.0,25.549999999999997,66.69999999999999,1
CQ4,test1,687301,10.0,58.0,5.800000000000001,56.8,1
CQ4,test2,687301,20.0,52.0,10.4,56.8,1
CQ4,test3,687301,35.0,57.0,19.95,56.8,1
CQ4,test4,687301,35.0,59.0,20.65,56.8,1
CQ4,test1,687326,10.0,50.0,5.0,49.099999999999994,0
CQ4,test2,687326,20.0,49.0,9.8,49.099999999999994,0
CQ4,test3,687326,35.0,40.0,14.0,49.099999999999994,0
CQ4,test4,687326,35.0,58.0,20.299999999999997,49.099999999999994,0
CQ4,test1,687378,10.0,60.0,6.0,68.55,1
CQ4,test2,687378,20.0,66.0,13.200000000000001,68.55,1
CQ4,test3,687378,35.0,72.0,25.2,68.55,1
CQ4,test4,687378,35.0,69.0,24.15,68.55,1
CQ4,test1,687379,10.0,90.0,9.0,60.599999999999994,1
CQ4,test2,687379,20.0,55.0,11.0,60.599999999999994,1
CQ4,test3,687379,35.0,59.0,20.65,60.599999999999994,1
CQ4,test4,687379,35.0,57.0,19.95,60.599999999999994,1
CQ4,test1,687402,10.0,72.0,7.2,71.94999999999999,1
CQ4,test2,687402,20.0,70.0,14.0,71.94999999999999,1
CQ4,test3,687402,35.0,68.0,23.799999999999997,71.94999999999999,1
CQ4,test4,687402,35.0,77.0,26.95,71.94999999999999,1
CQ4,test1,687406,10.0,68.0,6.800000000000001,64.4,1
CQ4,test2,687406,20.0,57.0,11.4,64.4,1
CQ4,test3,687406,35.0,63.0,22.049999999999997,64.4,1
CQ4,test4,687406,35.0,69.0,24.15,64.4,1
CQ4,test1,687421,10.0,65.0,6.5,59.64999999999999,1
CQ4,test2,687421,20.0,47.0,9.4,59.64999999999999,1
CQ4,test3,687421,35.0,67.0,23.45,59.64999999999999,1
CQ4,test4,687421,35.0,58.0,20.299999999999997,59.64999999999999,1
CQ4,test1,687683,10.0,90.0,9.0,78.6,1
CQ4,test2,687683,20.0,68.0,13.600000000000001,78.6,1
CQ4,test3,687683,35.0,86.0,30.099999999999998,78.6,1
CQ4,test4,687683,35.0,74.0,25.9,78.6,1
CQ4,test1,687688,10.0,51.0,5.1000000000000005,71.65,1
CQ4,test2,687688,20.0,65.0,13.0,71.65,1
CQ4,test3,687688,35.0,93.0,32.55,71.65,1
CQ4,test4,687688,35.0,60.0,21.0,71.65,1
CQ4,test1,687769,10.0,65.0,6.5,64.8,1
CQ4,test2,687769,20.0,50.0,10.0,64.8,1
CQ4,test3,687769,35.0,62.0,21.7,64.8,1
CQ4,test4,687769,35.0,76.0,26.599999999999998,64.8,1
CQ4,test1,688011,10.0,87.0,8.700000000000001,77.75,1
CQ4,test2,688011,20.0,81.0,16.2,77.75,1
CQ4,test3,688011,35.0,83.0,29.049999999999997,77.75,1
CQ4,test4,688011,35.0,68.0,23.799999999999997,77.75,1
CQ4,test1,688130,10.0,65.0,6.5,54.15,1
CQ4,test2,688130,20.0,58.0,11.600000000000001,54.15,1
CQ4,test3,688130,35.0,65.0,22.75,54.15,1
CQ4,test4,688130,35.0,38.0,13.299999999999999,54.15,1
CQ4,test1,688167,10.0,65.0,6.5,39.5,1
CQ4,test2,688167,20.0,60.0,12.0,39.5,1
CQ4,test3,688167,35.0,60.0,21.0,39.5,1
CQ4,test4,688167,35.0,,,39.5,1
CQ4,test1,688376,10.0,40.0,4.0,56.3,1
CQ4,test2,688376,20.0,55.0,11.0,56.3,1
CQ4,test3,688376,35.0,70.0,24.5,56.3,1
CQ4,test4,688376,35.0,48.0,16.799999999999997,56.3,1
CQ4,test1,688513,10.0,80.0,8.0,81.2,1
CQ4,test2,688513,20.0,72.0,14.4,81.2,1
CQ4,test3,688513,35.0,86.0,30.099999999999998,81.2,1
CQ4,test4,688513,35.0,82.0,28.7,81.2,1
CQ4,test1,688519,10.0,78.0,7.800000000000001,76.0,1
CQ4,test2,688519,20.0,75.0,15.0,76.0,1
CQ4,test3,688519,35.0,68.0,23.799999999999997,76.0,1
CQ4,test4,688519,35.0,84.0,29.4,76.0,1
CQ4,test1,688638,10.0,70.0,7.0,58.599999999999994,1
CQ4,test2,688638,20.0,48.0,9.600000000000001,58.599999999999994,1
CQ4,test3,688638,35.0,58.0,20.299999999999997,58.599999999999994,1
CQ4,test4,688638,35.0,62.0,21.7,58.599999999999994,1
CQ4,test1,688954,10.0,54.0,5.4,59.599999999999994,1
CQ4,test2,688954,20.0,54.0,10.8,59.599999999999994,1
CQ4,test3,688954,35.0,57.0,19.95,59.599999999999994,1
CQ4,test4,688954,35.0,67.0,23.45,59.599999999999994,1
CQ4,test1,689089,10.0,50.0,5.0,33.05,0
CQ4,test2,689089,20.0,44.0,8.8,33.05,0
CQ4,test3,689089,35.0,30.0,10.5,33.05,0
CQ4,test4,689089,35.0,25.0,8.75,33.05,0
CQ4,test1,689094,10.0,71.0,7.1000000000000005,70.55,1
CQ4,test2,689094,20.0,67.0,13.4,70.55,1
CQ4,test3,689094,35.0,68.0,23.799999999999997,70.55,1
CQ4,test4,689094,35.0,75.0,26.25,70.55,1
CQ4,test1,689095,10.0,60.0,6.0,53.15,1
CQ4,test2,689095,20.0,52.0,10.4,53.15,1
CQ4,test3,689095,35.0,55.0,19.25,53.15,1
CQ4,test4,689095,35.0,50.0,17.5,53.15,1
CQ4,test1,689097,10.0,60.0,6.0,48.2,1
CQ4,test2,689097,20.0,50.0,10.0,48.2,1
CQ4,test3,689097,35.0,42.0,14.7,48.2,1
CQ4,test4,689097,35.0,50.0,17.5,48.2,1
CQ4,test1,689113,10.0,60.0,6.0,64.94999999999999,1
CQ4,test2,689113,20.0,55.0,11.0,64.94999999999999,1
CQ4,test3,689113,35.0,64.0,22.4,64.94999999999999,1
CQ4,test4,689113,35.0,73.0,25.549999999999997,64.94999999999999,1
CQ4,test1,689131,10.0,70.0,7.0,68.4,1
CQ4,test2,689131,20.0,55.0,11.0,68.4,1
CQ4,test3,689131,35.0,84.0,29.4,68.4,1
CQ4,test4,689131,35.0,60.0,21.0,68.4,1
CQ4,test1,689132,10.0,75.0,7.5,50.8,1
CQ4,test2,689132,20.0,45.0,9.0,50.8,1
CQ4,test3,689132,35.0,45.0,15.749999999999998,50.8,1
CQ4,test4,689132,35.0,53.0,18.549999999999997,50.8,1
CQ4,test1,689139,10.0,77.0,7.7,75.65,1
CQ4,test2,689139,20.0,79.0,15.8,75.65,1
CQ4,test3,689139,35.0,70.0,24.5,75.65,1
CQ4,test4,689139,35.0,79.0,27.65,75.65,1
CQ4,test1,689141,10.0,52.0,5.2,43.4,1
CQ4,test2,689141,20.0,58.0,11.600000000000001,43.4,1
CQ4,test3,689141,35.0,43.0,15.049999999999999,43.4,1
CQ4,test4,689141,35.0,33.0,11.549999999999999,43.4,1
CQ4,test1,689147,10.0,65.0,6.5,56.0,1
CQ4,test2,689147,20.0,55.0,11.0,56.0,1
CQ4,test3,689147,35.0,65.0,22.75,56.0,1
CQ4,test4,689147,35.0,45.0,15.749999999999998,56.0,1
CQ4,test1,689157,10.0,56.0,5.6000000000000005,63.8,1
CQ4,test2,689157,20.0,60.0,12.0,63.8,1
CQ4,test3,689157,35.0,52.0,18.2,63.8,1
CQ4,test4,689157,35.0,80.0,28.0,63.8,1
CQ4,test1,689187,10.0,84.0,8.4,79.14999999999999,1
CQ4,test2,689187,20.0,72.0,14.4,79.14999999999999,1
CQ4,test3,689187,35.0,76.0,26.599999999999998,79.14999999999999,1
CQ4,test4,689187,35.0,85.0,29.749999999999996,79.14999999999999,1
CQ4,test1,689230,10.0,85.0,8.5,74.85,1
CQ4,test2,689230,20.0,78.0,15.600000000000001,74.85,1
CQ4,test3,689230,35.0,72.0,25.2,74.85,1
CQ4,test4,689230,35.0,73.0,25.549999999999997,74.85,1
CQ4,test1,689265,10.0,68.0,6.800000000000001,72.05,1
CQ4,test2,689265,20.0,69.0,13.8,72.05,1
CQ4,test3,689265,35.0,73.0,25.549999999999997,72.05,1
CQ4,test4,689265,35.0,74.0,25.9,72.05,1
CQ4,test1,689267,10.0,50.0,5.0,61.099999999999994,1
CQ4,test2,689267,20.0,60.0,12.0,61.099999999999994,1
CQ4,test3,689267,35.0,62.0,21.7,61.099999999999994,1
CQ4,test4,689267,35.0,64.0,22.4,61.099999999999994,1
CQ4,test1,689274,10.0,61.0,6.1000000000000005,63.5,1
CQ4,test2,689274,20.0,70.0,14.0,63.5,1
CQ4,test3,689274,35.0,60.0,21.0,63.5,1
CQ4,test4,689274,35.0,64.0,22.4,63.5,1
CQ4,test1,689333,10.0,58.0,5.800000000000001,53.099999999999994,1
CQ4,test2,689333,20.0,65.0,13.0,53.099999999999994,1
CQ4,test3,689333,35.0,53.0,18.549999999999997,53.099999999999994,1
CQ4,test4,689333,35.0,45.0,15.749999999999998,53.099999999999994,1
CQ4,test1,689397,10.0,44.0,4.4,46.9,0
CQ4,test2,689397,20.0,55.0,11.0,46.9,0
CQ4,test3,689397,35.0,45.0,15.749999999999998,46.9,0
CQ4,test4,689397,35.0,45.0,15.749999999999998,46.9,0
CQ4,test1,689563,10.0,71.0,7.1000000000000005,70.45,1
CQ4,test2,689563,20.0,70.0,14.0,70.45,1
CQ4,test3,689563,35.0,70.0,24.5,70.45,1
CQ4,test4,689563,35.0,71.0,24.849999999999998,70.45,1
CQ4,test1,689662,10.0,66.0,6.6000000000000005,54.95,1
CQ4,test2,689662,20.0,58.0,11.600000000000001,54.95,1
CQ4,test3,689662,35.0,51.0,17.849999999999998,54.95,1
CQ4,test4,689662,35.0,54.0,18.9,54.95,1
CQ4,test1,689665,10.0,85.0,8.5,87.69999999999999,1
CQ4,test2,689665,20.0,88.0,17.6,87.69999999999999,1
CQ4,test3,689665,35.0,86.0,30.099999999999998,87.69999999999999,1
CQ4,test4,689665,35.0,90.0,31.499999999999996,87.69999999999999,1
CQ4,test1,689727,10.0,60.0,6.0,61.349999999999994,1
CQ4,test2,689727,20.0,65.0,13.0,61.349999999999994,1
CQ4,test3,689727,35.0,60.0,21.0,61.349999999999994,1
CQ4,test4,689727,35.0,61.0,21.349999999999998,61.349999999999994,1
CQ4,test1,689768,10.0,45.0,4.5,68.44999999999999,1
CQ4,test2,689768,20.0,66.0,13.200000000000001,68.44999999999999,1
CQ4,test3,689768,35.0,67.0,23.45,68.44999999999999,1
CQ4,test4,689768,35.0,78.0,27.299999999999997,68.44999999999999,1
CQ4,test1,689828,10.0,82.0,8.200000000000001,74.1,1
CQ4,test2,689828,20.0,67.0,13.4,74.1,1
CQ4,test3,689828,35.0,65.0,22.75,74.1,1
CQ4,test4,689828,35.0,85.0,29.749999999999996,74.1,1
CQ4,test1,689936,10.0,86.0,8.6,77.5,1
CQ4,test2,689936,20.0,75.0,15.0,77.5,1
CQ4,test3,689936,35.0,68.0,23.799999999999997,77.5,1
CQ4,test4,689936,35.0,86.0,30.099999999999998,77.5,1
CQ4,test1,689975,10.0,60.0,6.0,60.0,1
CQ4,test2,689975,20.0,60.0,12.0,60.0,1
CQ4,test3,689975,35.0,60.0,21.0,60.0,1
CQ4,test4,689975,35.0,60.0,21.0,60.0,1
CQ4,test1,690003,10.0,50.0,5.0,67.15,1
CQ4,test2,690003,20.0,57.0,11.4,67.15,1
CQ4,test3,690003,35.0,50.0,17.5,67.15,1
CQ4,test4,690003,35.0,95.0,33.25,67.15,1
CQ4,test1,690089,10.0,74.0,7.4,70.25,1
CQ4,test2,690089,20.0,78.0,15.600000000000001,70.25,1
CQ4,test3,690089,35.0,68.0,23.799999999999997,70.25,1
CQ4,test4,690089,35.0,67.0,23.45,70.25,1
CQ4,test1,690116,10.0,58.0,5.800000000000001,54.55,1
CQ4,test2,690116,20.0,60.0,12.0,54.55,1
CQ4,test3,690116,35.0,60.0,21.0,54.55,1
CQ4,test4,690116,35.0,45.0,15.749999999999998,54.55,1
CQ4,test1,690211,10.0,69.0,6.9,72.65,1
CQ4,test2,690211,20.0,75.0,15.0,72.65,1
CQ4,test3,690211,35.0,70.0,24.5,72.65,1
CQ4,test4,690211,35.0,75.0,26.25,72.65,1
CQ4,test1,690318,10.0,76.0,7.6000000000000005,64.55,1
CQ4,test2,690318,20.0,66.0,13.200000000000001,64.55,1
CQ4,test3,690318,35.0,65.0,22.75,64.55,1
CQ4,test4,690318,35.0,60.0,21.0,64.55,1
CQ4,test1,690319,10.0,58.0,5.800000000000001,62.3,1
CQ4,test2,690319,20.0,55.0,11.0,62.3,1
CQ4,test3,690319,35.0,60.0,21.0,62.3,1
CQ4,test4,690319,35.0,70.0,24.5,62.3,1
CQ4,test1,690384,10.0,85.0,8.5,66.0,1
CQ4,test2,690384,20.0,74.0,14.8,66.0,1
CQ4,test3,690384,35.0,64.0,22.4,66.0,1
CQ4,test4,690384,35.0,58.0,20.299999999999997,66.0,1
CQ4,test1,690469,10.0,66.0,6.6000000000000005,65.55,1
CQ4,test2,690469,20.0,69.0,13.8,65.55,1
CQ4,test3,690469,35.0,61.0,21.349999999999998,65.55,1
CQ4,test4,690469,35.0,68.0,23.799999999999997,65.55,1
CQ4,test1,690766,10.0,65.0,6.5,56.0,1
CQ4,test2,690766,20.0,62.0,12.4,56.0,1
CQ4,test3,690766,35.0,56.0,19.599999999999998,56.0,1
CQ4,test4,690766,35.0,50.0,17.5,56.0,1
CQ4,test1,690902,10.0,70.0,7.0,80.6,1
CQ4,test2,690902,20.0,60.0,12.0,80.6,1
CQ4,test3,690902,35.0,90.0,31.499999999999996,80.6,1
CQ4,test4,690902,35.0,86.0,30.099999999999998,80.6,1
CQ4,test1,690967,10.0,59.0,5.9,65.75,1
CQ4,test2,690967,20.0,70.0,14.0,65.75,1
CQ4,test3,690967,35.0,71.0,24.849999999999998,65.75,1
CQ4,test4,690967,35.0,60.0,21.0,65.75,1
CQ4,test1,691026,10.0,57.0,5.7,69.0,1
CQ4,test2,691026,20.0,68.0,13.600000000000001,69.0,1
CQ4,test3,691026,35.0,75.0,26.25,69.0,1
CQ4,test4,691026,35.0,67.0,23.45,69.0,1
CQ4,test1,691094,10.0,79.0,7.9,66.4,1
CQ4,test2,691094,20.0,65.0,13.0,66.4,1
CQ4,test3,691094,35.0,56.0,19.599999999999998,66.4,1
CQ4,test4,691094,35.0,74.0,25.9,66.4,1
CQ4,test1,691106,10.0,65.0,6.5,71.05,1
CQ4,test2,691106,20.0,62.0,12.4,71.05,1
CQ4,test3,691106,35.0,69.0,24.15,71.05,1
CQ4,test4,691106,35.0,80.0,28.0,71.05,1
CQ4,test1,691122,10.0,60.0,6.0,71.05,1
CQ4,test2,691122,20.0,68.0,13.600000000000001,71.05,1
CQ4,test3,691122,35.0,72.0,25.2,71.05,1
CQ4,test4,691122,35.0,75.0,26.25,71.05,1
CQ4,test1,691312,10.0,75.0,7.5,59.5,1
CQ4,test2,691312,20.0,50.0,10.0,59.5,1
CQ4,test3,691312,35.0,60.0,21.0,59.5,1
CQ4,test4,691312,35.0,60.0,21.0,59.5,1
CQ4,test1,691514,10.0,62.0,6.2,63.89999999999999,1
CQ4,test2,691514,20.0,68.0,13.600000000000001,63.89999999999999,1
CQ4,test3,691514,35.0,58.0,20.299999999999997,63.89999999999999,1
CQ4,test4,691514,35.0,68.0,23.799999999999997,63.89999999999999,1
CQ4,test1,691683,10.0,57.0,5.7,64.65,1
CQ4,test2,691683,20.0,62.0,12.4,64.65,1
CQ4,test3,691683,35.0,65.0,22.75,64.65,1
CQ4,test4,691683,35.0,68.0,23.799999999999997,64.65,1
CQ4,test1,691717,10.0,80.0,8.0,72.89999999999999,1
CQ4,test2,691717,20.0,69.0,13.8,72.89999999999999,1
CQ4,test3,691717,35.0,78.0,27.299999999999997,72.89999999999999,1
CQ4,test4,691717,35.0,68.0,23.799999999999997,72.89999999999999,1
CQ4,test1,691851,10.0,82.0,8.200000000000001,81.65,1
CQ4,test2,691851,20.0,68.0,13.600000000000001,81.65,1
CQ4,test3,691851,35.0,82.0,28.7,81.65,1
CQ4,test4,691851,35.0,89.0,31.15,81.65,1
CQ4,test1,691856,10.0,70.0,7.0,58.25,1
CQ4,test2,691856,20.0,62.0,12.4,58.25,1
CQ4,test3,691856,35.0,55.0,19.25,58.25,1
CQ4,test4,691856,35.0,56.0,19.599999999999998,58.25,1
CQ4,test1,691869,10.0,68.0,6.800000000000001,66.8,1
CQ4,test2,691869,20.0,55.0,11.0,66.8,1
CQ4,test3,691869,35.0,70.0,24.5,66.8,1
CQ4,test4,691869,35.0,70.0,24.5,66.8,1
CQ4,test1,691907,10.0,85.0,8.5,73.0,1
CQ4,test2,691907,20.0,74.0,14.8,73.0,1
CQ4,test3,691907,35.0,80.0,28.0,73.0,1
CQ4,test4,691907,35.0,62.0,21.7,73.0,1
CQ4,test1,691997,10.0,57.0,5.7,54.400000000000006,0
CQ4,test2,691997,20.0,51.0,10.200000000000001,54.400000000000006,0
CQ4,test3,691997,35.0,50.0,17.5,54.400000000000006,0
CQ4,test4,691997,35.0,60.0,21.0,54.400000000000006,0
CQ4,test1,692164,10.0,70.0,7.0,68.4,1
CQ4,test2,692164,20.0,69.0,13.8,68.4,1
CQ4,test3,692164,35.0,72.0,25.2,68.4,1
CQ4,test4,692164,35.0,64.0,22.4,68.4,1
CQ4,test1,692175,10.0,60.0,6.0,66.15,0
CQ4,test2,692175,20.0,68.0,13.600000000000001,66.15,0
CQ4,test3,692175,35.0,60.0,21.0,66.15,0
CQ4,test4,692175,35.0,73.0,25.549999999999997,66.15,0
CQ4,test1,692181,10.0,70.0,7.0,70.3,1
CQ4,test2,692181,20.0,68.0,13.600000000000001,70.3,1
CQ4,test3,692181,35.0,68.0,23.799999999999997,70.3,1
CQ4,test4,692181,35.0,74.0,25.9,70.3,1
CQ4,test1,692207,10.0,70.0,7.0,68.9,1
CQ4,test2,692207,20.0,68.0,13.600000000000001,68.9,1
CQ4,test3,692207,35.0,66.0,23.099999999999998,68.9,1
CQ4,test4,692207,35.0,72.0,25.2,68.9,1
CQ4,test1,692355,10.0,95.0,9.5,84.45,1
CQ4,test2,692355,20.0,79.0,15.8,84.45,1
CQ4,test3,692355,35.0,82.0,28.7,84.45,1
CQ4,test4,692355,35.0,87.0,30.45,84.45,1
CQ4,test1,692473,10.0,54.0,5.4,58.0,1
CQ4,test2,692473,20.0,53.0,10.600000000000001,58.0,1
CQ4,test3,692473,35.0,60.0,21.0,58.0,1
CQ4,test4,692473,35.0,60.0,21.0,58.0,1
CQ4,test1,692484,10.0,86.0,8.6,75.5,1
CQ4,test2,692484,20.0,72.0,14.4,75.5,1
CQ4,test3,692484,35.0,78.0,27.299999999999997,75.5,1
CQ4,test4,692484,35.0,72.0,25.2,75.5,1
CQ4,test1,692502,10.0,75.0,7.5,69.6,1
CQ4,test2,692502,20.0,62.0,12.4,69.6,1
CQ4,test3,692502,35.0,70.0,24.5,69.6,1
CQ4,test4,692502,35.0,72.0,25.2,69.6,1
CQ4,test1,692518,10.0,60.0,6.0,52.949999999999996,1
CQ4,test2,692518,20.0,44.0,8.8,52.949999999999996,1
CQ4,test3,692518,35.0,53.0,18.549999999999997,52.949999999999996,1
CQ4,test4,692518,35.0,56.0,19.599999999999998,52.949999999999996,1
CQ4,test1,692522,10.0,65.0,6.5,69.65,1
CQ4,test2,692522,20.0,69.0,13.8,69.65,1
CQ4,test3,692522,35.0,70.0,24.5,69.65,1
CQ4,test4,692522,35.0,71.0,24.849999999999998,69.65,1
CQ4,test1,692525,10.0,59.0,5.9,53.0,0
CQ4,test2,692525,20.0,57.0,11.4,53.0,0
CQ4,test3,692525,35.0,54.0,18.9,53.0,0
CQ4,test4,692525,35.0,48.0,16.799999999999997,53.0,0
CQ4,test1,692544,10.0,60.0,6.0,44.0,1
CQ4,test2,692544,20.0,50.0,10.0,44.0,1
CQ4,test3,692544,35.0,40.0,14.0,44.0,1
CQ4,test4,692544,35.0,40.0,14.0,44.0,1
CQ4,test1,692572,10.0,75.0,7.5,87.14999999999999,1
CQ4,test2,692572,20.0,92.0,18.400000000000002,87.14999999999999,1
CQ4,test3,692572,35.0,85.0,29.749999999999996,87.14999999999999,1
CQ4,test4,692572,35.0,90.0,31.499999999999996,87.14999999999999,1
CQ4,test1,692805,10.0,84.0,8.4,86.6,1
CQ4,test2,692805,20.0,76.0,15.200000000000001,86.6,1
CQ4,test3,692805,35.0,88.0,30.799999999999997,86.6,1
CQ4,test4,692805,35.0,92.0,32.199999999999996,86.6,1
CQ4,test1,692827,10.0,78.0,7.800000000000001,78.0,1
CQ4,test2,692827,20.0,78.0,15.600000000000001,78.0,1
CQ4,test3,692827,35.0,75.0,26.25,78.0,1
CQ4,test4,692827,35.0,81.0,28.349999999999998,78.0,1
CQ4,test1,692907,10.0,64.0,6.4,60.5,1
CQ4,test2,692907,20.0,64.0,12.8,60.5,1
CQ4,test3,692907,35.0,50.0,17.5,60.5,1
CQ4,test4,692907,35.0,68.0,23.799999999999997,60.5,1
CQ4,test1,692908,10.0,66.0,6.6000000000000005,74.05,1
CQ4,test2,692908,20.0,73.0,14.600000000000001,74.05,1
CQ4,test3,692908,35.0,66.0,23.099999999999998,74.05,1
CQ4,test4,692908,35.0,85.0,29.749999999999996,74.05,1
CQ4,test1,692918,10.0,85.0,8.5,80.5,1
CQ4,test2,692918,20.0,80.0,16.0,80.5,1
CQ4,test3,692918,35.0,70.0,24.5,80.5,1
CQ4,test4,692918,35.0,90.0,31.499999999999996,80.5,1
CQ4,test1,692920,10.0,75.0,7.5,64.5,1
CQ4,test2,692920,20.0,75.0,15.0,64.5,1
CQ4,test3,692920,35.0,58.0,20.299999999999997,64.5,1
CQ4,test4,692920,35.0,62.0,21.7,64.5,1
CQ4,test1,692936,10.0,60.0,6.0,55.75,0
CQ4,test2,692936,20.0,65.0,13.0,55.75,0
CQ4,test3,692936,35.0,60.0,21.0,55.75,0
CQ4,test4,692936,35.0,45.0,15.749999999999998,55.75,0
CQ4,test1,692943,10.0,85.0,8.5,58.25,1
CQ4,test2,692943,20.0,65.0,13.0,58.25,1
CQ4,test3,692943,35.0,45.0,15.749999999999998,58.25,1
CQ4,test4,692943,35.0,60.0,21.0,58.25,1
CQ4,test1,693091,10.0,75.0,7.5,70.4,1
CQ4,test2,693091,20.0,66.0,13.200000000000001,70.4,1
CQ4,test3,693091,35.0,72.0,25.2,70.4,1
CQ4,test4,693091,35.0,70.0,24.5,70.4,1
CQ4,test1,693098,10.0,60.0,6.0,69.35,1
CQ4,test2,693098,20.0,63.0,12.600000000000001,69.35,1
CQ4,test3,693098,35.0,80.0,28.0,69.35,1
CQ4,test4,693098,35.0,65.0,22.75,69.35,1
CQ4,test1,693230,10.0,54.0,5.4,42.9,1
CQ4,test2,693230,20.0,30.0,6.0,42.9,1
CQ4,test3,693230,35.0,40.0,14.0,42.9,1
CQ4,test4,693230,35.0,50.0,17.5,42.9,1
CQ4,test1,693380,10.0,95.0,9.5,97.3,1
CQ4,test2,693380,20.0,96.0,19.200000000000003,97.3,1
CQ4,test3,693380,35.0,96.0,33.599999999999994,97.3,1
CQ4,test4,693380,35.0,100.0,35.0,97.3,1
CQ4,test1,693514,10.0,58.0,5.800000000000001,56.8,1
CQ4,test2,693514,20.0,59.0,11.8,56.8,1
CQ4,test3,693514,35.0,58.0,20.299999999999997,56.8,1
CQ4,test4,693514,35.0,54.0,18.9,56.8,1
CQ4,test1,693635,10.0,76.0,7.6000000000000005,64.75,0
CQ4,test2,693635,20.0,74.0,14.8,64.75,0
CQ4,test3,693635,35.0,66.0,23.099999999999998,64.75,0
CQ4,test4,693635,35.0,55.0,19.25,64.75,0
CQ4,test1,693682,10.0,80.0,8.0,73.45,1
CQ4,test2,693682,20.0,70.0,14.0,73.45,1
CQ4,test3,693682,35.0,72.0,25.2,73.45,1
CQ4,test4,693682,35.0,75.0,26.25,73.45,1
